tweet_id,tweet_text,class_label
1030854152039976961,"So sickening to hear reports about few miscreants looting homes amongst all these, also few were caught selling items they took from collection centers for distributing in relief camps or to people in need #KeralaFloods #KeralaSOS",not_humanitarian
1032300479236124672,"Dear @narendramodi You may forget, you WILL LIE, you will spend thousands of crores in publicity, but WE WILL REMEMBER: You did not mention #KeralaFloods for 6 days Rejection of UN Aid Rejection of UAE Aid You TOOK Aid from 21 countries after GUJ Earthqauke",not_humanitarian
1032678047143653377,Searching best food items for Kerala people #RahulGandhiInBerlin @yadavakhilesh @ArvindKejriwal @ZeeNews @TimesNow @msisodia @bjp4neelima @News18UP @SudhirMisraNBT @AmitShah @myogiadityanath,rescue_volunteering_or_donation_effort
1030735537471074304,"From restaurants offering food to merchants donating their wares, people across the state are joining hands to keep Kerala afloat! #KeralaFloods",rescue_volunteering_or_donation_effort
1030785880972095489,"6 units (132 members) of NDRF battalion in Mundali, #Odisha engaged in relief and rescue operations at Manappuram and Ernakulam areas of flood-ravaged #Kerala #KeralaFloods",rescue_volunteering_or_donation_effort
1031397150679154688,The water level in Idukki dam has come down to 2401.80 feet  #Keralafloods2018,caution_and_advice
1030793942806061056,Maharashtra govt announces Rs 20-cr aid for flood-hit Kerala,rescue_volunteering_or_donation_effort
1034787639927422977,"168 govt. hospitals either destroyed or damaged due to flood waters, says #Kerala Health Minister @shailajateacher @KeralaHealth @Arogyakeralam @PMOIndia #KeralaFloods @NewIndianXpress",infrastructure_and_utility_damage
1034511275059949568,Met Resident commissioner of Kerala at Kerala house today. Had a discussion on Kerala floods aftermath and how we could contribute a bit from our side for the betterment of people displaced in floods. #KeralaFloods,rescue_volunteering_or_donation_effort
1031535475222228992,RT @MalayalamReview: Conflict in relief camp at Nayarambalam Party Workers Tried to Move Food Items to Party Office!!! #KeralaFloods,rescue_volunteering_or_donation_effort
1036661140242280453,"After Worst Flood in Century, Kerala Battles Rat Fever Outbreak With 10 Confirmed, 46 Suspected Deaths ||  || || #India News",injured_or_dead_people
1032249019446120448,"LEARN COMMITMENT @airvistara will provide free flights from DEL &amp; MAA to accredited folks headed to Kerala for relief working -doctors, nurses, skilled volunteers and disaster relief experts. Please email keralarelief@airvistara.com for details and to apply for the free flights.",rescue_volunteering_or_donation_effort
1032264768524931073,"@SalmanNizami_ how much hindu govt gave?? and u moron, come out of ur basement and see these rss workers risking their lives for flood victims..",not_humanitarian
1030930189281181696,The situation in Kerala is critical. Help is required. Please let’s come forward and do whatever you can. #kerelafloodrelief #KeralaFloodRescue #KeralaFloods A view from #Alappuzha water level is increasing min/min Evacuation is on progressing,rescue_volunteering_or_donation_effort
1037361235358932995,"Headquarter, Telangana &amp; Andhra Sub Area (TASA) is actively involved in providing Relief Materials &amp; Medical Columns for the flood-affected areas of Kerala as part of Operation SAHYOG",rescue_volunteering_or_donation_effort
1030719784961208320,"RT KaapiRight: 30 പേർ ഈ ലൊക്കേഷനിൽ ഉണ്ട്. Urgent Help needed! Dropped Pin near Niranam, Kerala, India  30 people stranded on top of a home.. including old people..they don’t have food. Please share widely! VERIFIED. #KeralaFloods #KeralaFloodRescue #Ker",requests_or_urgent_needs
1032224599029768192,Excellent gesture to donate the match fee and a win to #KeralaReliefFund . Well done boys @imVkohli n co. #ENGvIND #KeralaFloodRelief @BCCI,rescue_volunteering_or_donation_effort
1032650697240719360,@SunnyLeone @RCityMall @StarStruckbySL Is that true madam that you had donated 5crore rupees to flood relief in kerala #Keralafloods,rescue_volunteering_or_donation_effort
1030745686118023169,"The worst floods in a century in Kerala have killed 324 people and forced more than 200,000 into relief camps, still CPI’s forest and wildlife protection minister K Raju is in Germany to attend a conference which is taking precedence over Flood Relief. #KeralaFloods",injured_or_dead_people
1032138236150177792,"Back home, the death toll neared 400 as #Kerala continues to battle its worst flood in a century with dozens of people missing and 1.2 million sheltering in the camps. #AsianGames2018 #SajanPrakash #India @Amlan_Reuters",injured_or_dead_people
1032437208890765313,The people of Hindu mahasabha and other like minded organizations have killed human beings.,not_humanitarian
1036934684251324418,#IAmBuddha Foundation would like to thank organisers of Tampa @SONOFINDIA Parikshit Singh and all the NGOs for a succesful fundraiser for Hindu refugees and Kerala Flood Victims. This money will help thousands of abandoned households. #IAmBuddha,rescue_volunteering_or_donation_effort
1031520557064486912,"Sri RamachandrapuraMatha has decided to donate 2000 litres of floor disinfectant to flood victims in Kerala which is produced with the raw materials such as Desi GouMutra, manufactured by Maa Gou Products Pvt Limited. #SOSKerala #KeralaFloods",rescue_volunteering_or_donation_effort
1031515625338757120,".@TNBJYM will be heading to Kerala to provide relief assistance to the people of #Kerala who have been affected by the floods. We will provide items like clothes, food, and other items. #KeralaFloods #KeralaFloodRelief #KeralaFloods2018 #OpMadad",rescue_volunteering_or_donation_effort
1035061135228194816,"#keralafloods #ewastekerala #ewasterecycler Most of these damaged electronic gadgets contain harmful materials and toxic chemicals, and if not disposed",infrastructure_and_utility_damage
1031166533622329344,The death toll has reached 370 in flood-hit #Kerala as two more deaths were reported today morning Catch live updates here #KeralaReliefFund #KeralaFloods #KeralaFloodRelief,injured_or_dead_people
1030714501581103104,"#KeralaFloodRelief what can you do? 1. Donate  2. Help by spreading verified info, coordinate within your city 3. Shut up - not time for your #Sabarimala or other garbage If you are not doing point 1 or point 2, just go to point 3 and repeat in loop",rescue_volunteering_or_donation_effort
1031035390302375936,#Kerala is currently fighting heavy rain and flood. Requesting everyone to give a hand to those who need help by contributing towards the Chief Ministers Reliefs Fund - Kerala Government. Our prayers to all. #KeralaFloods #KeralaFloodRelief,rescue_volunteering_or_donation_effort
1032195921348505602,Do donate more than ₹750 towards #KeralaFloods and message to the number given in the image and you will get a portrait of yours. #KeralaFloodRelief #Kerala #RebuiildKerala #RebuildingKerala #DoForKerala #Donate4Kerala,rescue_volunteering_or_donation_effort
1031754078613733377,Collection drive in #Bangalore begins at 9:30am. We need more of medical kits &amp; cleaning materials. Please help to spread this! #KeralaFloodRelief,sympathy_and_support
1039090868236496896,#KeralaFloods #RebuildKerala if the political parties like CPIM Congress IUML etc.had even the slightest concern of rebuilding Kerala after the floods they wouldnt hav agreed for a bandh!.If not4 NRI money it would hav been the poorest state in India.Bucket collection only hope,other_relevant_information
1030794231202361344,"People coming in contact with dirty water please take Doxycycline 200mg after food under medical advice. This is for leptospirosis/ratbite fever, 90% effective if taken within 3hours of exposure. It protects for 1 week, to repeat if exposure to water continues #KeralaFloods",caution_and_advice
1031082835350904832,RT @behindwoods: Know how much #Vikram donated to #Kerala flood victims! #KeralaFloods #FloodRelief,rescue_volunteering_or_donation_effort
1032519537688764416,"What’s natural about this disaster? Unbridled greed, denuding of forest land for mining, illegal development blocking natural drainage, destruction of natural water storage systems, dam mismanagement. Powerful piece on #KeralaFloods via @BagalueSunab",not_humanitarian
1032143528363614208,RT @KingDaSultan: The Makers of #Savyasachi and #ShailajaReddyAlludu Donated 5 Lakhs each for #KeralaFloodRelief ὄCὄD,rescue_volunteering_or_donation_effort
1032624597722521601,"JAMMU-[J&amp;k] Aam AADMI Party volunteers along with Rahul Sharma &amp; S. Mehar Singh under leadership of Distt. In charge Comerade OP Khajuria, made money collection of Rs.20300/- for Kerala flood victims @Abhibrarbrar @GreaterKashmir @ArvindKejriwal @beingAAPian @aajtak",rescue_volunteering_or_donation_effort
1035287382034198528,Thank you BJP Govt. Now Kerala has been asked to pay for the rice being supplied as part of flood relief. Thr amount will be deducted from ndrf. Thank you for this gesture. #TheLastBjpMLA,rescue_volunteering_or_donation_effort
1032328727730905090,"More skeletons tumbling out of mismanagement of #KeralaFloods Per this report, Water from Wayanad Banasurasagar dam was released without the knowledge of district collector. No precautionary measures were taken prior to dam opening.  via @Manoramaonline",other_relevant_information
1033280796855922689,Another 30 ton relief material dispatched to Kerala this evening from Mumbai Airport through Indian Airforce flight for #KeralaFloods affected persons and 5 ton more relief material would be sent tomorrow morning with the help of Indian Airforce. @IAF_MCC,rescue_volunteering_or_donation_effort
1031153781591818240,"ITBP carried out massive rescue operation in flood affected areas of Dist Alleppey and Pittanamthita from 15 August till date and have rescued over 2000 stranded people from buildings/houses or villages, innundated by flood water . Rescue operations are still on. #KeralaSOS",rescue_volunteering_or_donation_effort
1039842888081801217,"With the help of @ND_Foundation, we are planning to #distribute 2000 #school #bags in #Kerala. #RebuildingKerala #SupportKerala #KeralaFloodRelief",rescue_volunteering_or_donation_effort
1036253682935848960,"RT @TheWeekLive: With eight more deaths reported on Sunday, the total toll in last three days have risen to 26  #Ker",injured_or_dead_people
1033190427787251717,Happy Onam! Please help Kerala and Coorg peopleὤFἿB #onam #onamsaree #kerala #keralafloods #coorg #help #selfie #doodle #doodleart #digital #sketch #sketchbook #illustration #drawing #India #browngirl #artistoninstagram #artwork #dailypic #ArtistOnTwitter,requests_or_urgent_needs
1031411341377110016,Kerala Floods: Thank You Note Painted on Roof of House From Where Navy Rescued Two Women #KeralaFloods #KeralaRains #IndianNavy #KeralaFloodRelief #KeralaRescue #OperationMadad #OperationRahat @indiannavy,rescue_volunteering_or_donation_effort
1038116592062672896,@xyzwtf_55 @Adele47018578 @worldo1ochcigum Good night ὤFὤB Sweet dreams ὡ8 Flood in Kerala South India Im in Delhi capital ὤFὤBὡ8ὡ8 But Im very sad and pray God for Kerala peoples God is great ὤFὡ8ὡ8,sympathy_and_support
1032092383242928128,"Kerala has 26.56% muslim population The real sacrifice would have been instead of sacrificing animal, donating money used for buying animal to rebuild life of Muslims affected by flood in Kerala",rescue_volunteering_or_donation_effort
1031048093553197057,List of dedicated Doctors for kerala flood emergency services  Retweet and share so it Reach to people seeking help. #KeralaFloods #KeralaFloodRelief #KeralaReliefFund #Kerala,rescue_volunteering_or_donation_effort
1032503532677738496,"In December 2015ὄ7Under Modi Sarkar Singapore Gave Aid of $ 75,0000 to Chennai #KeralaFloodRelief #RebuildKerala #KeralaFloods #ModiMadeDisaster",rescue_volunteering_or_donation_effort
1031127859719532544,RT @Ethirajans: Malappuram MP Kunhalikkutty risks his life to survey flood affected areas! #KeralaFloodRescue #KeralaFloodsRelief,rescue_volunteering_or_donation_effort
1033761010010742784,"@rajeev_mp @AkHaridas @RahulGandhi #KeralaFloods effect: made 4 each other. Did owner &amp; Republics head #Arnab took shelter under shadow of a dubious news portal ☝? @free_thinker, @RifatJawaid, @bainjal, @rohini_sgh may like to fact check till then ..proud Keralites should boycott @republic TV. @rkmarar9",not_humanitarian
1030394883264184320,"Drinking water available in and around Ernakulam, please contact 9526524814/9388816176 KeralaFloodRelief #KeralaFloods #KeralaFlood #KeralaFloodsHelpNeeded",rescue_volunteering_or_donation_effort
1032932332544479232,RT @WLKeerthyS: @KeerthyOfficial fans who live nearby sansruti college Trivandrum please help #KeralaFloodRelief #Keralafloods,requests_or_urgent_needs
1030412998245003264,IMSC Motorsport &amp; Mahindra Adventure will be sending vehicles with materials for Kerala / Madikeri Flood Relief If you are interested to volunteer or to donate something for this initiative please call or,rescue_volunteering_or_donation_effort
1034818781183275009,"Nature humbles us to make us understand the value of humanity! We cant thank enough for the immense effort of volunteers, the relief camps, the army, fishermen and everyone around the world who have contributed to rebuild the state. #RebuildKeralaTogether #KeralaFloods #GKFC",rescue_volunteering_or_donation_effort
1030723748373123072,"For the people of Kerala, the road to recovery is going to be a long one. Your help no matter how small will be a step to restore normalcy. Donate to: Chief Ministers Distress Relief Fund. Also, Donate materials like food,etc #IndiaForKerala #AllForKerala #KeralaFloods",rescue_volunteering_or_donation_effort
1032212108858011648,As Kerala reels from the devastation of the #floods &amp; landslides. We will continue to be in Kerala to #Help rehabilitate &amp; build infrastructure for these #animals Read here to know more:  #KeralaFloods #Coorgfloods #animalrescue #HelpKerala #AnimalWelfare,sympathy_and_support
1032294314280275968,"The solar power system of the worlds first solar powered airport has also suffered damage in the floods, they had said. #KeralaFloods",infrastructure_and_utility_damage
1034446969924542464,#Vijaymakkaliyakkam #Aluva #Distributed #ThalapathyVijay #KeralaFloodRelief Items To #AffectedPeoples @actorvijay #Vijayfans #KeralaThalapathyFans #KeralaFloodRelief @VijayMakkal,rescue_volunteering_or_donation_effort
1034686700843397120,"#LetKeralaLive #RebuildKerala Under the leadership of @CPIM_WESTBENGAL Maldah District Committee secretary Com: Ambar Mitra, @cpimspeak party workers are collecting donations in Kaliachalk Bazar today, for the flood victims of Kerala. @CMOKerala",rescue_volunteering_or_donation_effort
1032663909914828801,"Kerala CM,Open parties&amp;Media defame Modiji not accept UAE Rs 700cr for flood relief in Kerala. Ex PM MMS ex media advisor said, UPA govt govt did not accept forgien aid for natural calamities and support for rehabilitation. @CMOKerala falsely prabagating against Modi @Swamy39",other_relevant_information
1031094004849364992,I will be Donating ₹20 per retweet and ₹10 per like to Kerala relief fund. #KeralaFloods #kerala #KeralaDonationChallenge #DonateForKerala @DaaruBaazMehta @vijayanpinarayi @narendramodi @ArvindKejriwal @RahulGandhi @PawanKalyan @rajnathsingh,rescue_volunteering_or_donation_effort
1031528486245031937,Actress @KeerthyOfficial Donated 10Lakhs For #KeralaFloodRelief ὄD #KeralaFlood #KeralaReliefFund #KeerthySuresh,rescue_volunteering_or_donation_effort
1037566691197087744,"Kannan Gopinathan IAS, Collector, Dadra and Nagarhaveli,worked at relief camps in flood ravaged Kerala after hand over relief fund to CM. Lord Shri Kannan silently helped Dropathi, this Kannan helped own folks. @Swamy39",rescue_volunteering_or_donation_effort
1031058520643395584,"Whatever be the differences. India unites in adversity. Internal or external. Kerala floods: At Kochi’s massive flood supplies collection centre, volunteers say ‘keep it coming’ | The Indian Express",rescue_volunteering_or_donation_effort
1031093867108388864,RT @ThalapathyFan34: Shah Rukh Khan Has donated 5Crores for #KeralaFloods ὤFἿCὢE,rescue_volunteering_or_donation_effort
1032349833409978369,"Modi doesnt have any problem with foreign funding of RSS, BJP and VHP, but he has a problem with foreign donation for flood affected millions in distress. Is he human? #KeralaFloods",rescue_volunteering_or_donation_effort
1030729231783915520,Qatar Charity Opens Online Donation for Kerala Flood Relief ὄ7ἿBLink ὄ7ἿB#KeralaFloods #IndiaForKerala,rescue_volunteering_or_donation_effort
1030841723457425408,#KeralaFloods Ὁ0 Pray for#kerala,sympathy_and_support
1031825277524103168,Please spread the message among your friends and family and help Kerala! All contributions to the CMDRF are 100% tax exempt. #KeralaFloodRelief,requests_or_urgent_needs
1031046647168491521,#Afghan cricketer Khan Pray for Kerala #KeralaFloods @IndianEmbKabul #KeralaRainsHelp #KeralaReliefFund #Im #Floods #modigovt #KarnatakaFloods #AG2018 #AsianGamesOCA2018 #KeralaFloodRescue #KerelaFloodRelief #KerlaFlood #KerelaSoS #KoffiAnnan #un #KodaguFloodRelief,sympathy_and_support
1039726384787140608,Was there an offer from UAE. I respect you as a knowledged gentleman. Please let me keep your respect as well informed and stop the misinformation Campaign. I am told it was cong I Govt in 2004 stopped accepting foreign aid. Was it again politically motivated please clarify.,other_relevant_information
1030874753588854785,"Kerala needs your help NOW! Every single act towards helping the people of Kerala counts. Help with relief work,donations &amp; rebuilding thousands of lives. Always verify info before sharing/forwarding. You can help in more ways than one:",rescue_volunteering_or_donation_effort
1032192471642435584,"400 lives lost 40000 rescued 3700 relief camps, still with more than a million people 10000 Kms of roads and half a million homes destroyed The damage is beyond imagination! We, 38 million souls around the world are determined to #RebuildKerala #KeralaFloods #WeShallOvercome",rescue_volunteering_or_donation_effort
1036257710918918144,@Atheist_Krishna We have cow munchers amidst us as well. Hope they are busy whipping up Kerala flood situation till these two put up at least another 100 #ENGvIND,other_relevant_information
1032637816096808961,"Good Job @MyTeam_11 for serving to Kerala Flood Victims by donating, this is oftenyour likelihood to be a assist within the cause. Play . #DilSeViruGiri  @virendersehwag",rescue_volunteering_or_donation_effort
1033223344613556224,"@govindethiraj @siju_narayan @kumarmanish9 When the central govt refuses to accept any foreign aid, no room for a debate on how much was the offer. Nobodys lying. Technically, @CMOKerala shd not hv declared the amt even when @MAYusufAli who met UAE crown prince of Emirates told Kerala CM of the $100m offer #KeralaFloods",rescue_volunteering_or_donation_effort
